Price,Status,Area,Rate per sqft,Property Type,Locality,Builder Name,RERA Approval,BHK_Count,Socity,Company Name,Flat Type
50000000.0,Under Construction,2503,"20,000 ",3 BHK Apartment in Krisumi Waterfall Residences,Sector 36A,home,Approved by RERA,3.0, Krisumi Waterfall Residences,Krisumi,Apartment
39100000.0,Under Construction,1955,"20,000 ",3 BHK Apartment in Krisumi Waterfall Residences,Sector 36A,Property In Gurgaon,Approved by RERA,3.0, Krisumi Waterfall Residences,Krisumi,Apartment
50500000.0,Under Construction,2528,"20,000 ",3 BHK Apartment in Krisumi Waterfall Residences,Sector 36A,properties for sale in Gurgaon,Approved by RERA,3.0, Krisumi Waterfall Residences,Krisumi,Apartment
50700000.0,Under Construction,2538,"20,000 ",3 BHK Apartment in Krisumi Waterfall Residences,Sector 36A,Property Master,Approved by RERA,3.0, Krisumi Waterfall Residences,Krisumi,Apartment
88600000.0,Under Construction,4430,"20,000 ",4 BHK Apartment in Krisumi Waterfall Residences,Sector 36A,Property Master,Approved by RERA,4.0, Krisumi Waterfall Residences,Krisumi,Apartment
20200000.0,Under Construction,2085,"9,700 ",3 BHK Apartment in Vatika Vatika Seven Elements,Sector 89A,Property Master,Approved by RERA,3.0, Vatika Vatika Seven Elements,Vatika,Apartment
15500000.0,Under Construction,1605,"9,700 ",2 BHK Apartment in Vatika Vatika Seven Elements,Sector 89A,Property Master,Approved by RERA,2.0, Vatika Vatika Seven Elements,Vatika,Apartment
24200000.0,Under Construction,2505,"9,700 ",4 BHK Apartment in Vatika Vatika Seven Elements,Sector 89A,Property Master,Approved by RERA,4.0, Vatika Vatika Seven Elements,Vatika,Apartment
18900000.0,Under Construction,1950,"9,700 ",3 BHK Apartment in Vatika Vatika Seven Elements,Sector 89A,Get Home Fix,Approved by RERA,3.0, Vatika Vatika Seven Elements,Vatika,Apartment
18000000.0,Ready to move,1600,"11,250 ",4 BHK Apartment in CBS Exclusive Floors,Sector 63A,Get Home Fix,Not approved by RERA,4.0, CBS Exclusive Floors,CBS,Apartment
20200000.0,Under Construction,2085,"9,700 ",3 BHK Apartment in Vatika Vatika Seven Elements,Sector 89A,Get Home Fix,Approved by RERA,3.0, Vatika Vatika Seven Elements,Vatika,Apartment
15500000.0,Under Construction,1605,"9,700 ",2 BHK Apartment in Vatika Vatika Seven Elements,Sector 89A,Get Home Fix,Approved by RERA,2.0, Vatika Vatika Seven Elements,Vatika,Apartment
24200000.0,Under Construction,2505,"9,700 ",4 BHK Apartment in Vatika Vatika Seven Elements,Sector 89A,Individual Agent,Approved by RERA,4.0, Vatika Vatika Seven Elements,Vatika,Apartment
18900000.0,Under Construction,1950,"9,700 ",3 BHK Apartment in Vatika Vatika Seven Elements,Sector 89A,Property Milegi,Approved by RERA,3.0, Vatika Vatika Seven Elements,Vatika,Apartment
64300000.0,Under Construction,3577,"18,000 ",4 BHK Apartment in DLF Privana,Sector 77,Property Milegi,Approved by RERA,4.0, DLF Privana,DLF,Apartment
44600000.0,Ready to move,2979,"15,000 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Property Milegi,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
44700000.0,Ready to move,2985,"15,000 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Property Milegi,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
52600000.0,Ready to move,3510,"15,000 ",3 BHK Apartment in M3M Golf Estate,Sector 65,True blue Advisers,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
168299999.99999997,Ready to move,11224,"15,000 ",5 BHK Apartment in M3M Golf Estate,Sector 65,Multi Home Realtors,Not approved by RERA,5.0, M3M Golf Estate,M3M,Apartment
74500000.0,Ready to move,4968,"15,000 ",4 BHK Apartment in M3M Golf Estate,Sector 65,Multi Home Realtors,Not approved by RERA,4.0, M3M Golf Estate,M3M,Apartment
29200000.0,Under Construction,2090,"14,000 ",3 BHK Apartment in M3M Golf Hills Phase 1,Sector 79,home,Approved by RERA,3.0, M3M Golf Hills Phase 1,M3M,Apartment
234000000.0,Under Construction,12613,"18,559 ",4 BHK Independent House in Whiteland The Aspen,Sector 76,Property In Gurgaon,Approved by RERA,4.0, Whiteland The Aspen,Whiteland,House
19900000.0,Under Construction,1420,"14,084 ",2 BHK Apartment in M3M Golf Hills Phase 1,Sector 79,properties for sale in Gurgaon,Approved by RERA,2.0, M3M Golf Hills Phase 1,M3M,Apartment
46200000.0,Under Construction,2630,"17,604 ",4 BHK Apartment in M3M Golf Hills Phase 1,Sector 79,Multi Home Realtors,Approved by RERA,4.0, M3M Golf Hills Phase 1,M3M,Apartment
68200000.0,Under Construction,3680,"18,559 ",4 BHK Apartment in Whiteland The Aspen,Sector 76,Multi Home Realtors,Approved by RERA,4.0, Whiteland The Aspen,Whiteland,Apartment
18400000.0,Under Construction,1171,"15,798 ",2 BHK Apartment in M3M Antalya Hills ,Sector 79,Multi Home Realtors,Approved by RERA,2.0, M3M Antalya Hills ,M3M,Apartment
17900000.0,Under Construction,1138,"15,817 ",2 BHK Apartment in M3M Antalya Hills ,Sector 79,Multi Home Realtors,Approved by RERA,2.0, M3M Antalya Hills ,M3M,Apartment
24200000.0,Under Construction,1528,"15,838 ",3 BHK Apartment in M3M Antalya Hills ,Sector 79,Multi Home Realtors,Approved by RERA,3.0, M3M Antalya Hills ,M3M,Apartment
24900000.000000004,Under Construction,1642,"15,225 ",3 BHK Apartment in M3M Antalya Hills ,Sector 79,Multi Home Realtors,Approved by RERA,3.0, M3M Antalya Hills ,M3M,Apartment
19000000.0,Under Construction,1213,"15,664 ",2 BHK Apartment in M3M Antalya Hills ,Sector 79,Multi Home Realtors,Approved by RERA,2.0, M3M Antalya Hills ,M3M,Apartment
23900000.0,Under Construction,1518,"15,810 ",3 BHK Apartment in M3M Antalya Hills ,Sector 79,Multi Home Realtors,Approved by RERA,3.0, M3M Antalya Hills ,M3M,Apartment
41800000.0,Ready to move,3836,"10,900 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Multi Home Realtors,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
54700000.0,Ready to move,3652,"15,000 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Multi Home Realtors,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
70300000.0,Ready to move,6450,"10,900 ",5 BHK Apartment in M3M Golf Estate,Sector 65,Multi Home Realtors,Not approved by RERA,5.0, M3M Golf Estate,M3M,Apartment
71700000.0,Ready to move,4785,"15,000 ",4 BHK Apartment in M3M Golf Estate,Sector 65,Multi Home Realtors,Not approved by RERA,4.0, M3M Golf Estate,M3M,Apartment
69200000.0,Ready to move,6351,"10,900 ",5 BHK Apartment in M3M Golf Estate,Sector 65,Multi Home Realtors,Not approved by RERA,5.0, M3M Golf Estate,M3M,Apartment
200100000.00000003,Ready to move,13343,"14,999 ",5 BHK Apartment in M3M Golf Estate,Sector 65,Multi Home Realtors,Not approved by RERA,5.0, M3M Golf Estate,M3M,Apartment
62400000.0,Ready to move,4992,"12,500 ",4 BHK Apartment in M3M Golf Estate,Sector 65,Multi Home Realtors,Not approved by RERA,4.0, M3M Golf Estate,M3M,Apartment
55500000.0,Ready to move,3702,"15,000 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Multi Home Realtors,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
55500000.0,Ready to move,3705,"15,000 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Multi Home Realtors,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
33000000.0,Under Construction,1650,"20,000 ",3 BHK Apartment in M3M Capital,Sector 113,home,Approved by RERA,3.0, M3M Capital,M3M,Apartment
32100000.0,Under Construction,1555,"20,644 ",3 BHK Apartment in M3M M3M Crown,Sector 111,Property In Gurgaon,Approved by RERA,3.0, M3M M3M Crown,M3M,Apartment
28600000.0,Under Construction,2550,"11,250 ",4 BHK Apartment in Navraj The Antalya,Sector 37D,properties for sale in Gurgaon,Approved by RERA,4.0, Navraj The Antalya,Navraj,Apartment
34000000.0,Under Construction,1700,"20,000 ",3 BHK Apartment in M3M Capital,Sector 113,Realti Bulls,Approved by RERA,3.0, M3M Capital,M3M,Apartment
48000000.0,Under Construction,2510,"19,124 ",4 BHK Apartment in M3M M3M Crown,Sector 111,Realti Bulls,Approved by RERA,4.0, M3M M3M Crown,M3M,Apartment
18800000.0,Under Construction,1850,"10,199 ",3 BHK Apartment in SS Cendana Residence,Sector 83,Realti Bulls,Approved by RERA,3.0, SS Cendana Residence,SS,Apartment
14700000.0,Under Construction,1450,"10,199 ",3 BHK Apartment in SS Cendana Residence,Sector 83,Realti Bulls,Approved by RERA,3.0, SS Cendana Residence,SS,Apartment
64300000.0,Under Construction,3577,"18,000 ",4 BHK Apartment in DLF Privana,Sector 77,Realti Bulls,Approved by RERA,4.0, DLF Privana,DLF,Apartment
44900000.0,Under Construction,1347,"33,407 ",4 BHK Apartment in DLF Independent Floors At Dlf City Phase III,DLF Phase 3,Mystery Estate,Approved by RERA,4.0, DLF Independent Floors At Dlf City Phase III,DLF,Apartment
45800000.0,Under Construction,1371,"33,406 ",4 BHK Apartment in DLF Independent Floors At Dlf City Phase III,DLF Phase 3,Mystery Estate,Approved by RERA,4.0, DLF Independent Floors At Dlf City Phase III,DLF,Apartment
46700000.0,Ready to move,3114,"15,000 ",3 BHK Apartment in M3M Golf Estate,Sector 65,True blue Advisers,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
46600000.0,Ready to move,3112,"15,000 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Bharat hotels infrastructure,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
72600000.0,Ready to move,4845,"15,000 ",4 BHK Apartment in M3M Golf Estate,Sector 65,Bharat hotels infrastructure,Not approved by RERA,4.0, M3M Golf Estate,M3M,Apartment
52800000.0,Ready to move,4847,"10,900 ",4 BHK Apartment in M3M Golf Estate,Sector 65,Multi Home Realtors,Not approved by RERA,4.0, M3M Golf Estate,M3M,Apartment
34100000.0,Ready to move,3129,"10,900 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Multi Home Realtors,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
78100000.0,Ready to move,5210,"15,000 ",4 BHK Apartment in M3M Golf Estate,Sector 65,Multi Home Realtors,Not approved by RERA,4.0, M3M Golf Estate,M3M,Apartment
85500000.0,Ready to move,7851,"10,900 ",5 BHK Apartment in M3M Golf Estate,Sector 65,Multi Home Realtors,Not approved by RERA,5.0, M3M Golf Estate,M3M,Apartment
56500000.0,Ready to move,5185,"10,900 ",4 BHK Apartment in M3M Golf Estate,Sector 65,Multi Home Realtors,Not approved by RERA,4.0, M3M Golf Estate,M3M,Apartment
50100000.0,Ready to move,3344,"15,000 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Multi Home Realtors,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
58300000.0,Ready to move,3887,"15,000 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Multi Home Realtors,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
77400000.0,Ready to move,5160,"15,000 ",4 BHK Apartment in M3M Golf Estate,Sector 65,home,Not approved by RERA,4.0, M3M Golf Estate,M3M,Apartment
56200000.0,Ready to move,5163,"10,900 ",4 BHK Apartment in M3M Golf Estate,Sector 65,Property In Gurgaon,Not approved by RERA,4.0, M3M Golf Estate,M3M,Apartment
61400000.0,Ready to move,4096,"15,000 ",4 BHK Apartment in M3M Golf Estate,Sector 65,properties for sale in Gurgaon,Not approved by RERA,4.0, M3M Golf Estate,M3M,Apartment
51600000.0,Ready to move,4742,"10,900 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Multi Home Realtors,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
50400000.0,Ready to move,3363,"15,000 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Multi Home Realtors,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
42300000.00000001,Ready to move,3888,"10,900 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Multi Home Realtors,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
57600000.0,Ready to move,3844,"15,000 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Multi Home Realtors,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
57600000.0,Ready to move,3843,"15,000 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Multi Home Realtors,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
57699999.99999999,Ready to move,3850,"15,000 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Multi Home Realtors,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
78200000.0,Ready to move,5219,"15,000 ",4 BHK Apartment in M3M Golf Estate,Sector 65,Multi Home Realtors,Not approved by RERA,4.0, M3M Golf Estate,M3M,Apartment
41400000.0,Ready to move,3799,"10,900 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Multi Home Realtors,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
147100000.0,Ready to move,13500,"10,900 ",5 BHK Apartment in M3M Golf Estate,Sector 65,Multi Home Realtors,Not approved by RERA,5.0, M3M Golf Estate,M3M,Apartment
48600000.0,Ready to move,3243,"15,000 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Multi Home Realtors,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
39900000.0,Ready to move,3665,"10,900 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Multi Home Realtors,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
172500000.0,Ready to move,11505,"15,000 ",5 BHK Apartment in M3M Golf Estate,Sector 65,Multi Home Realtors,Not approved by RERA,5.0, M3M Golf Estate,M3M,Apartment
92500000.0,Ready to move,6171,"15,000 ",4 BHK Apartment in M3M Golf Estate,Sector 65,Multi Home Realtors,Not approved by RERA,4.0, M3M Golf Estate,M3M,Apartment
55500000.0,Ready to move,5100,"10,900 ",4 BHK Apartment in M3M Golf Estate,Sector 65,Multi Home Realtors,Not approved by RERA,4.0, M3M Golf Estate,M3M,Apartment
76300000.0,Ready to move,5092,"15,000 ",4 BHK Apartment in M3M Golf Estate,Sector 65,Multi Home Realtors,Not approved by RERA,4.0, M3M Golf Estate,M3M,Apartment
55500000.0,Ready to move,5096,"10,900 ",4 BHK Apartment in M3M Golf Estate,Sector 65,Multi Home Realtors,Not approved by RERA,4.0, M3M Golf Estate,M3M,Apartment
68000000.0,Ready to move,4539,"15,000 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Multi Home Realtors,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
60000000.0,Ready to move,4000,"15,000 ",3 BHK Apartment in M3M Golf Estate,Sector 65,home,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
37800000.0,Ready to move,3469,"10,900 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Property In Gurgaon,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
60100000.0,Ready to move,4010,"15,000 ",3 BHK Apartment in M3M Golf Estate,Sector 65,properties for sale in Gurgaon,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
44200000.0,Ready to move,2952,"15,000 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Multi Home Realtors,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
44400000.00000001,Ready to move,2962,"15,000 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Multi Home Realtors,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
60199999.99999999,Ready to move,4015,"15,000 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Multi Home Realtors,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
65400000.0,Ready to move,4366,"15,000 ",4 BHK Apartment in M3M Golf Estate,Sector 65,Multi Home Realtors,Not approved by RERA,4.0, M3M Golf Estate,M3M,Apartment
90900000.0,Ready to move,6060,"15,000 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Multi Home Realtors,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
67200000.0,Ready to move,4480,"15,000 ",4 BHK Apartment in M3M Golf Estate,Sector 65,Multi Home Realtors,Not approved by RERA,4.0, M3M Golf Estate,M3M,Apartment
59500000.0,Ready to move,3967,"15,000 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Multi Home Realtors,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
43200000.0,Ready to move,3968,"10,900 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Multi Home Realtors,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
37500000.0,Ready to move,3449,"10,900 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Multi Home Realtors,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
43400000.0,Ready to move,3986,"10,900 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Multi Home Realtors,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
37600000.0,Ready to move,3454,"10,900 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Multi Home Realtors,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
37600000.0,Ready to move,3452,"10,900 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Multi Home Realtors,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
59800000.00000001,Ready to move,5492,"10,900 ",4 BHK Apartment in M3M Golf Estate,Sector 65,Multi Home Realtors,Not approved by RERA,4.0, M3M Golf Estate,M3M,Apartment
51100000.0,Ready to move,3410,"15,000 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Multi Home Realtors,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
44600000.0,Ready to move,2979,"15,000 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Multi Home Realtors,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
44700000.0,Ready to move,2985,"15,000 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Multi Home Realtors,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
52600000.0,Ready to move,3510,"15,000 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Multi Home Realtors,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
168299999.99999997,Ready to move,11224,"15,000 ",5 BHK Apartment in M3M Golf Estate,Sector 65,home,Not approved by RERA,5.0, M3M Golf Estate,M3M,Apartment
74500000.0,Ready to move,4968,"15,000 ",4 BHK Apartment in M3M Golf Estate,Sector 65,Property In Gurgaon,Not approved by RERA,4.0, M3M Golf Estate,M3M,Apartment
46700000.0,Ready to move,3117,"15,000 ",3 BHK Apartment in M3M Golf Estate,Sector 65,properties for sale in Gurgaon,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
43200000.0,Ready to move,2882,"15,000 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Multi Home Realtors,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
43500000.0,Ready to move,2900,"15,000 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Multi Home Realtors,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
58400000.0,Ready to move,3898,"15,000 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Multi Home Realtors,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
58600000.0,Ready to move,3909,"15,000 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Multi Home Realtors,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
42699999.99999999,Ready to move,2850,"15,000 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Multi Home Realtors,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
91400000.0,Under Construction,4927,"18,558 ",4 BHK Apartment in Whiteland The Aspen,Sector 76,Multi Home Realtors,Approved by RERA,4.0, Whiteland The Aspen,Whiteland,Apartment
41800000.0,Ready to move,3836,"10,900 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Multi Home Realtors,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
54700000.0,Ready to move,3652,"15,000 ",3 BHK Apartment in M3M Golf Estate,Sector 65,Multi Home Realtors,Not approved by RERA,3.0, M3M Golf Estate,M3M,Apartment
70300000.0,Ready to move,6450,"10,900 ",5 BHK Apartment in M3M Golf Estate,Sector 65,Multi Home Realtors,Not approved by RERA,5.0, M3M Golf Estate,M3M,Apartment
